# Particles file: positions, velocities, colors, radii
-0.48297 -1.21642 -0.58736	 0.00000 -0.01217  0.00000	 0.57637  0.18081  0.22256	 0.03400
 1.49289  9.06287 -1.80064	 0.11327  0.00949 -0.03442	 0.57638  0.18081  0.22256	 0.03400
-3.32566  0.77576 -3.29485	-0.07462 -0.00185 -0.02297	 0.57638  0.18081  0.22256	 0.03400
 0.65849 -1.30702  0.04235	 0.00000 -0.01217  0.00000	 0.57639  0.18081  0.22257	 0.03400
 1.08678  11.70923  1.12149	 0.04402  0.01402  0.05721	 0.57640  0.18082  0.22257	 0.03400
-0.59182 -0.77278 -0.52679	 0.00000 -0.01217  0.00000	 0.57641  0.18082  0.22257	 0.03400
-0.76732  2.28795 -3.75001	-0.10068 -0.04023 -0.05057	 0.57641  0.18082  0.22257	 0.03400
-0.12924 -0.46876 -0.56096	 0.00000 -0.01217  0.00000	 0.57642  0.18082  0.22258	 0.03400
-0.35154 -1.23138  0.59526	 0.00000 -0.01217  0.00000	 0.57643  0.18082  0.22258	 0.03400
 0.41501 -0.74376  0.49015	 0.00000 -0.01217  0.00000	 0.57644  0.18083  0.22258	 0.03400
-0.62966 -0.89745  0.16872	 0.00000 -0.01217  0.00000	 0.57644  0.18083  0.22259	 0.03400
-0.58554 -1.33030  0.21952	 0.00000 -0.01217  0.00000	 0.57645  0.18083  0.22259	 0.03400
-0.50181  19.79550  0.55763	-0.06067  0.04531 -0.08084	 0.57646  0.18083  0.22259	 0.03400
 0.35482 -1.34586  0.50023	 0.00000 -0.01217  0.00000	 0.57647  0.18084  0.22260	 0.03400
-0.27027 -1.28771 -0.06391	 0.00000 -0.01217  0.00000	 0.57647  0.18084  0.22260	 0.03400
-0.10914 -0.68516  0.75384	 0.00000 -0.01217  0.00000	 0.57648  0.18084  0.22260	 0.03400
-0.58702 -0.89739  0.18150	 0.00000 -0.01217  0.00000	 0.57649  0.18084  0.22260	 0.03400
 0.52274 -1.25500 -0.11348	 0.00000 -0.01217  0.00000	 0.57649  0.18084  0.22260	 0.03400
-0.07375 -0.83577 -0.33263	 0.00000 -0.01217  0.00000	 0.57650  0.18085  0.22261	 0.03400
 1.79152  19.55621 -0.52429	 0.13311  0.07155 -0.03369	 0.57651  0.18085  0.22261	 0.03400
-3.16766  1.88703 -3.08764	-0.07739  0.02845  0.00771	 0.57652  0.18085  0.22262	 0.03400
-0.58886  0.58965  0.13212	-0.01890  0.01591 -0.00774	 0.57652  0.18085  0.22262	 0.03400
-3.38237  1.13865 -3.18786	-0.08584  0.01466 -0.02214	 0.57653  0.18086  0.22262	 0.03400
 0.85320  6.95128 -1.90195	-0.03359  0.00141 -0.01531	 0.57654  0.18086  0.22262	 0.03400
 0.27351 -1.03112  0.83735	 0.00000 -0.01217  0.00000	 0.57655  0.18086  0.22263	 0.03400
 0.30603 -1.15310  0.38400	 0.00000 -0.01217  0.00000	 0.57655  0.18086  0.22263	 0.03400
 0.31818 -1.25796 -0.71141	 0.00000 -0.01217  0.00000	 0.57656  0.18087  0.22263	 0.03400
 1.68930  7.42117 -2.12880	-0.05468 -0.22022 -0.00835	 0.57657  0.18087  0.22263	 0.03400
 0.76657 -0.89170 -0.27731	 0.00000 -0.01217  0.00000	 0.57657  0.18087  0.22264	 0.03400
-1.33892  2.38356 -4.19364	-0.11787  0.01913 -0.00939	 0.57658  0.18087  0.22264	 0.03400
-2.31138  12.73456  0.88188	-0.00901  0.01350  0.01692	 0.57659  0.18087  0.22264	 0.03400
-0.66110 -0.80560  0.04733	 0.00000 -0.01217  0.00000	 0.57660  0.18088  0.22265	 0.03400
 0.12198  17.67445  2.48325	 0.06191  0.17219  0.06996	 0.57660  0.18088  0.22265	 0.03400
 0.01681  7.78029 -1.30016	 0.02058  0.02540  0.01751	 0.57661  0.18088  0.22265	 0.03400
 0.39924  17.08040  3.17087	 0.08596  0.10578  0.08843	 0.57662  0.18088  0.22265	 0.03400
-1.42445  1.95249  0.23695	-0.09062 -0.05231 -0.00722	 0.57663  0.18089  0.22266	 0.03400
-3.47578  0.90506 -3.32349	-0.07438  0.00552 -0.03225	 0.57663  0.18089  0.22266	 0.03400
-0.34901 -0.29669 -1.38626	 0.00000 -0.01217  0.00000	 0.57664  0.18089  0.22266	 0.03400
 0.80409 -1.04004  0.18016	 0.00000 -0.01217  0.00000	 0.57665  0.18089  0.22267	 0.03400
 0.58072 -1.03607 -0.55494	 0.00000 -0.01217  0.00000	 0.57665  0.18089  0.22267	 0.03400
 0.16512 -1.00795 -0.88059	 0.00000 -0.01217  0.00000	 0.57666  0.18090  0.22267	 0.03400
 0.18937 -1.04251  0.45150	 0.00000 -0.01217  0.00000	 0.57667  0.18090  0.22267	 0.03400
-1.40141  5.34775 -3.29347	-0.10685  0.08475  0.07008	 0.57668  0.18090  0.22268	 0.03400
 1.63974  8.78910 -2.27805	 0.04687 -0.11085 -0.07820	 0.57668  0.18090  0.22268	 0.03400
-0.31085 -0.85183  0.87328	 0.00000 -0.01217  0.00000	 0.57669  0.18090  0.22268	 0.03400
-0.29185 -0.69054  0.77264	 0.00000 -0.01217  0.00000	 0.57670  0.18091  0.22268	 0.03400
-0.05304 -1.42288 -0.41303	 0.00000 -0.01217  0.00000	 0.57670  0.18091  0.22269	 0.03400
 0.17124 -0.97007  0.02462	 0.00000 -0.01217  0.00000	 0.57671  0.18091  0.22269	 0.03400
 0.14469 -1.27141  0.01239	 0.00000 -0.01217  0.00000	 0.57672  0.18091  0.22269	 0.03400
-0.36087 -0.78167 -0.67301	 0.00000 -0.01217  0.00000	 0.57672  0.18092  0.22269	 0.03400
 0.79778  16.44372  2.93833	 0.08623  0.08321  0.13478	 0.57673  0.18092  0.22270	 0.03400
-2.96594  1.12508 -3.02936	-0.10855  0.01054 -0.01387	 0.57674  0.18092  0.22270	 0.03400
 0.32973  17.12782  3.18833	 0.07855  0.10172  0.08065	 0.57674  0.18092  0.22270	 0.03400
-0.64578  0.86716  0.20529	-0.01413  0.00471 -0.02740	 0.57675  0.18092  0.22270	 0.03400
 0.42752 -1.24623  0.66229	 0.00000 -0.01217  0.00000	 0.57676  0.18093  0.22271	 0.03400
-0.28437 -0.63329 -0.09754	 0.00000 -0.01217  0.00000	 0.57676  0.18093  0.22271	 0.03400
-0.57440  1.42499  0.26285	-0.03729 -0.01427  0.00196	 0.57677  0.18093  0.22271	 0.03400
 0.59701 -0.88824 -0.08834	 0.00000 -0.01217  0.00000	 0.57678  0.18093  0.22271	 0.03400
-0.54835 -1.08280  0.57667	 0.00000 -0.01217  0.00000	 0.57678  0.18093  0.22272	 0.03400
