# Particles file: positions, velocities, colors, radii
-0.48297 -1.28410 -0.58736	 0.00000 -0.01217  0.00000	 0.55545  0.17438  0.21452	 0.03400
 1.51951  7.99785 -2.54144	-0.08647 -0.16119 -0.07675	 0.55547  0.17438  0.21453	 0.03400
-3.85010  0.85120 -3.62010	-0.05781  0.00794 -0.04467	 0.55550  0.17439  0.21454	 0.03400
 0.65849 -1.37470  0.04235	 0.00000 -0.01217  0.00000	 0.55551  0.17440  0.21454	 0.03400
 1.56418  11.60996  1.26824	 0.07375 -0.03819 -0.01337	 0.55555  0.17441  0.21456	 0.03400
-0.59182 -0.84046 -0.52679	 0.00000 -0.01217  0.00000	 0.55557  0.17441  0.21457	 0.03400
-1.80740  2.16500 -3.79520	-0.12642 -0.00781  0.03133	 0.55559  0.17442  0.21457	 0.03400
-0.12924 -0.53644 -0.56096	 0.00000 -0.01217  0.00000	 0.55561  0.17443  0.21458	 0.03400
-0.35154 -1.29906  0.59526	 0.00000 -0.01217  0.00000	 0.55565  0.17444  0.21459	 0.03400
 0.41501 -0.81144  0.49015	 0.00000 -0.01217  0.00000	 0.55568  0.17445  0.21461	 0.03400
-0.62966 -0.96513  0.16872	 0.00000 -0.01217  0.00000	 0.55569  0.17445  0.21461	 0.03400
-0.58554 -1.39798  0.21952	 0.00000 -0.01217  0.00000	 0.55571  0.17446  0.21462	 0.03400
-1.74824  19.87380 -0.37698	-0.16163 -0.00338 -0.11070	 0.55574  0.17446  0.21463	 0.03400
 0.35482 -1.41353  0.50023	 0.00000 -0.01217  0.00000	 0.55577  0.17448  0.21464	 0.03400
-0.27027 -1.35539 -0.06391	 0.00000 -0.01217  0.00000	 0.55579  0.17448  0.21465	 0.03400
-0.10914 -0.75284  0.75384	 0.00000 -0.01217  0.00000	 0.55583  0.17449  0.21466	 0.03400
-0.58702 -0.96507  0.18150	 0.00000 -0.01217  0.00000	 0.55586  0.17450  0.21468	 0.03400
 0.52274 -1.32268 -0.11348	 0.00000 -0.01217  0.00000	 0.55586  0.17450  0.21468	 0.03400
