# Particles file: positions, velocities, colors, radii
-0.48297 -1.36306 -0.58736	 0.00000 -0.01217  0.00000	 0.50490  0.15884  0.19509	 0.03400
 1.19273  6.94783 -2.64345	-0.01465 -0.12376 -0.01440	 0.50493  0.15885  0.19511	 0.03400
-4.30513  1.18527 -4.25324	-0.03768  0.05734 -0.07063	 0.50498  0.15886  0.19512	 0.03400
 0.65849 -1.45366  0.04235	 0.00000 -0.01217  0.00000	 0.50501  0.15887  0.19513	 0.03400
 2.23260  11.04188  0.86901	 0.05615 -0.06904 -0.05955	 0.50506  0.15889  0.19515	 0.03400
-0.59182 -0.91942 -0.52679	 0.00000 -0.01217  0.00000	 0.50511  0.15890  0.19517	 0.03400
-2.74863  2.11989 -3.39141	-0.08164  0.00142  0.04946	 0.50513  0.15891  0.19518	 0.03400
-0.12924 -0.61540 -0.56096	 0.00000 -0.01217  0.00000	 0.50517  0.15892  0.19520	 0.03400
-0.35154 -1.37802  0.59526	 0.00000 -0.01217  0.00000	 0.50523  0.15894  0.19522	 0.03400
 0.41501 -0.89040  0.49015	 0.00000 -0.01217  0.00000	 0.50529  0.15896  0.19524	 0.03400
-0.62966 -1.04409  0.16872	 0.00000 -0.01217  0.00000	 0.50531  0.15896  0.19525	 0.03400
-0.58554 -1.47693  0.21952	 0.00000 -0.01217  0.00000	 0.50534  0.15897  0.19526	 0.03400
-2.96754  19.77912 -1.32188	-0.04935 -0.02953 -0.09431	 0.50539  0.15899  0.19528	 0.03400
 0.35482 -1.49249  0.50023	 0.00000 -0.01217  0.00000	 0.50544  0.15900  0.19530	 0.03400
-0.27027 -1.43434 -0.06391	 0.00000 -0.01217  0.00000	 0.50547  0.15901  0.19531	 0.03400
-0.10914 -0.83180  0.75384	 0.00000 -0.01217  0.00000	 0.50553  0.15903  0.19534	 0.03400
-0.58702 -1.04402  0.18150	 0.00000 -0.01217  0.00000	 0.50559  0.15905  0.19536	 0.03400
 0.52274 -1.40164 -0.11348	 0.00000 -0.01217  0.00000	 0.50559  0.15905  0.19536	 0.03400
-0.07375 -0.98241 -0.33263	 0.00000 -0.01217  0.00000	 0.50565  0.15907  0.19538	 0.03400
 5.63644  19.75562 -1.63474	 0.27932 -0.00000 -0.05068	 0.50570  0.15908  0.19540	 0.03400
-4.67017  2.82375 -2.69603	-0.09360  0.04394  0.03053	 0.50575  0.15910  0.19542	 0.03400
-0.81339  0.82094 -0.19269	-0.01365 -0.01244 -0.01887	 0.50578  0.15911  0.19543	 0.03400
-5.08590  1.70361 -3.21708	-0.09021  0.00362  0.00256	 0.50580  0.15912  0.19544	 0.03400
 0.81931  6.30492 -1.84450	-0.04411 -0.08633 -0.01009	 0.50587  0.15914  0.19547	 0.03400
 0.27351 -1.17776  0.83735	 0.00000 -0.01217  0.00000	 0.50593  0.15915  0.19549	 0.03400
 0.30603 -1.29974  0.38400	 0.00000 -0.01217  0.00000	 0.50595  0.15916  0.19550	 0.03400
 0.31818 -1.40460 -0.71141	 0.00000 -0.01217  0.00000	 0.50600  0.15917  0.19551	 0.03400
-0.19754  5.33364 -2.34415	-0.09092 -0.07692  0.00123	 0.50604  0.15919  0.19553	 0.03400
 0.76657 -1.03834 -0.27731	 0.00000 -0.01217  0.00000	 0.50608  0.15920  0.19555	 0.03400
-3.02873  2.64258 -3.62492	-0.06622  0.00148  0.03841	 0.50611  0.15921  0.19556	 0.03400
-1.63850  13.47046  1.07849	 0.05959  0.09700  0.07482	 0.50618  0.15923  0.19558	 0.03400
-0.66110 -0.95224  0.04733	 0.00000 -0.01217  0.00000	 0.50623  0.15925  0.19560	 0.03400
 0.91295  19.28065  2.33359	 0.02191  0.01502 -0.03170	 0.50625  0.15925  0.19561	 0.03400
 0.57872  8.65080 -0.99325	 0.01876  0.07309  0.01769	 0.50630  0.15927  0.19563	 0.03400
 1.85536  18.32153  3.62627	 0.04388  0.02243 -0.01346	 0.50635  0.15928  0.19565	 0.03400
-2.13685  1.43448 -0.07846	-0.02747 -0.01005 -0.00694	 0.50639  0.15929  0.19566	 0.03400
-4.60408  1.61407 -4.05029	-0.06058  0.05193 -0.00298	 0.50641  0.15930  0.19567	 0.03400
-0.34901 -0.44333 -1.38626	 0.00000 -0.01217  0.00000	 0.50647  0.15932  0.19569	 0.03400
 0.80409 -1.18668  0.18016	 0.00000 -0.01217  0.00000	 0.50652  0.15934  0.19572	 0.03400
 0.58072 -1.18271 -0.55494	 0.00000 -0.01217  0.00000	 0.50654  0.15934  0.19572	 0.03400
 0.16512 -1.15459 -0.88059	 0.00000 -0.01217  0.00000	 0.50658  0.15935  0.19574	 0.03400
 0.18937 -1.18915  0.45150	 0.00000 -0.01217  0.00000	 0.50664  0.15937  0.19576	 0.03400
-2.16890  5.81072 -1.82532	-0.00203 -0.01257  0.03712	 0.50669  0.15939  0.19578	 0.03400
 1.11813  6.80922 -2.86868	-0.02468 -0.11099 -0.02094	 0.50671  0.15939  0.19579	 0.03400
-0.31085 -0.99847  0.87328	 0.00000 -0.01217  0.00000	 0.50675  0.15941  0.19581	 0.03400
-0.29185 -0.83718  0.77264	 0.00000 -0.01217  0.00000	 0.50681  0.15943  0.19583	 0.03400
-0.05304 -1.56952 -0.41303	 0.00000 -0.01217  0.00000	 0.50684  0.15943  0.19584	 0.03400
 0.17124 -1.11670  0.02462	 0.00000 -0.01217  0.00000	 0.50689  0.15945  0.19586	 0.03400
 0.14469 -1.41805  0.01239	 0.00000 -0.01217  0.00000	 0.50693  0.15946  0.19587	 0.03400
-0.36087 -0.92831 -0.67301	 0.00000 -0.01217  0.00000	 0.50698  0.15948  0.19589	 0.03400
 2.66434  17.23341  3.64658	 0.08425 -0.03760  0.00317	 0.50701  0.15948  0.19590	 0.03400
-4.86106  1.70324 -2.94645	-0.10727  0.01079  0.02639	 0.50707  0.15950  0.19593	 0.03400
 1.74697  18.33056  3.67140	 0.04758  0.02943 -0.00411	 0.50708  0.15951  0.19593	 0.03400
-0.98483  1.03827 -0.17468	-0.02567 -0.00750 -0.01247	 0.50713  0.15952  0.19595	 0.03400
 0.42752 -1.39287  0.66229	 0.00000 -0.01217  0.00000	 0.50720  0.15954  0.19598	 0.03400
-0.28437 -0.77993 -0.09754	 0.00000 -0.01217  0.00000	 0.50722  0.15955  0.19598	 0.03400
-1.49998  1.32363 -0.02183	-0.05246  0.00877 -0.02509	 0.50726  0.15956  0.19600	 0.03400
 0.59701 -1.03488 -0.08834	 0.00000 -0.01217  0.00000	 0.50730  0.15958  0.19602	 0.03400
-0.54835 -1.22943  0.57667	 0.00000 -0.01217  0.00000	 0.50735  0.15959  0.19603	 0.03400
 0.21715 -1.12968  0.78397	 0.00000 -0.01217  0.00000	 0.50739  0.15960  0.19605	 0.03400
 0.38289 -1.72541 -0.23325	 0.00000 -0.01217  0.00000	 0.50744  0.15962  0.19607	 0.03400
-3.83962  0.49606 -4.13907	-0.00689  0.00824 -0.07195	 0.50750  0.15964  0.19609	 0.03400
-0.37718 -0.76700  0.40156	 0.00000 -0.01217  0.00000	 0.50751  0.15964  0.19610	 0.03400
-1.96387  1.23137  2.13027	-0.03321 -0.04025  0.03732	 0.50756  0.15965  0.19611	 0.03400
-0.64269 -1.57756 -0.06223	 0.00000 -0.01217  0.00000	 0.50762  0.15967  0.19614	 0.03400
 6.06071  19.70765 -1.04453	 0.26090  0.01149 -0.07722	 0.50766  0.15969  0.19615	 0.03400
-0.24664 -0.30952  0.25622	 0.00000 -0.01217  0.00000	 0.50771  0.15970  0.19617	 0.03400
 0.22309 -1.30534 -0.67179	 0.00000 -0.01217  0.00000	 0.50773  0.15971  0.19618	 0.03400
 0.40615 -0.96005  0.02034	 0.00000 -0.01217  0.00000	 0.50779  0.15973  0.19620	 0.03400
 0.02856 -1.47246 -0.66496	 0.00000 -0.01217  0.00000	 0.50781  0.15973  0.19621	 0.03400
 0.72263 -1.05484 -0.36291	 0.00000 -0.01217  0.00000	 0.50787  0.15975  0.19623	 0.03400
-0.81242 -0.84073 -0.05250	 0.00000 -0.01217  0.00000	 0.50791  0.15976  0.19625	 0.03400
 0.34469 -1.15794  0.75300	 0.00000 -0.01217  0.00000	 0.50794  0.15977  0.19626	 0.03400
 0.65612 -1.16386  0.64664	 0.00000 -0.01217  0.00000	 0.50800  0.15979  0.19628	 0.03400
-1.26837  2.27809 -0.24711	 0.00077  0.04996  0.03962	 0.50804  0.15980  0.19630	 0.03400
 0.29821 -1.54807  0.01138	 0.00000 -0.01217  0.00000	 0.50809  0.15982  0.19632	 0.03400
 0.77490 -0.96594  0.25359	 0.00000 -0.01217  0.00000	 0.50811  0.15982  0.19633	 0.03400
 0.02094 -0.92043 -0.29850	 0.00000 -0.01217  0.00000	 0.50818  0.15985  0.19635	 0.03400
-0.65165 -0.83005 -0.10683	 0.00000 -0.01217  0.00000	 0.50819  0.15985  0.19636	 0.03400
-0.30931 -0.77642  0.18614	 0.00000 -0.01217  0.00000	 0.50824  0.15987  0.19638	 0.03400
-1.54991  1.17754 -1.45767	-0.06372 -0.00670  0.03994	 0.50828  0.15988  0.19639	 0.03400
 0.66711 -1.20554 -0.20922	 0.00000 -0.01217  0.00000	 0.50835  0.15990  0.19642	 0.03400
 1.26600  18.53170 -1.51706	 0.03548 -0.00713  0.10267	 0.50839  0.15991  0.19643	 0.03400
-2.69058  13.04261  2.74337	-0.03704 -0.05729  0.06344	 0.50841  0.15992  0.19644	 0.03400
-2.77856  5.49979 -1.82112	-0.01578  0.00486  0.09704	 0.50848  0.15994  0.19647	 0.03400
-3.94457  1.55987 -2.23352	-0.09634  0.02775  0.04776	 0.50849  0.15994  0.19647	 0.03400
 0.53926 -1.09527 -0.32822	 0.00000 -0.01217  0.00000	 0.50853  0.15995  0.19649	 0.03400
 2.45664  11.78961  0.88446	 0.07947 -0.03815 -0.02338	 0.50859  0.15997  0.19651	 0.03400
-4.99614  1.87237 -2.70565	-0.09395  0.01371  0.02734	 0.50863  0.15998  0.19652	 0.03400
-1.14125  2.60530  3.05898	-0.09705  0.04243  0.11931	 0.50865  0.15999  0.19653	 0.03400
-0.48790 -1.50380 -0.06344	 0.00000 -0.01217  0.00000	 0.50871  0.16001  0.19656	 0.03400
 0.87667 -1.26145 -0.11676	 0.00000 -0.01217  0.00000	 0.50875  0.16002  0.19657	 0.03400
-0.24590 -0.82611  0.79788	 0.00000 -0.01217  0.00000	 0.50879  0.16003  0.19659	 0.03400
-0.71277 -1.14310 -0.34506	 0.00000 -0.01217  0.00000	 0.50885  0.16005  0.19661	 0.03400
-0.42526 -1.10532 -0.32132	 0.00000 -0.01217  0.00000	 0.50888  0.16006  0.19662	 0.03400
 0.54964 -1.59596  0.22633	 0.00000 -0.01217  0.00000	 0.50893  0.16008  0.19664	 0.03400
 3.54468  19.77691 -0.06418	 0.22301  0.00336 -0.06104	 0.50898  0.16009  0.19666	 0.03400
-1.19733  4.80631 -1.03146	-0.00335 -0.09265  0.07192	 0.50898  0.16009  0.19666	 0.03400
 0.59373 -1.13641 -0.49278	 0.00000 -0.01217  0.00000	 0.50906  0.16011  0.19669	 0.03400
-0.01218 -1.09131  0.71818	 0.00000 -0.01217  0.00000	 0.50910  0.16013  0.19671	 0.03400
-4.60551  2.44295 -2.57921	-0.09196  0.03217  0.02705	 0.50914  0.16014  0.19672	 0.03400
 0.21513 -0.95363 -0.46913	 0.00000 -0.01217  0.00000	 0.50918  0.16015  0.19674	 0.03400
 2.10658  19.35403  0.33463	 0.10303  0.05959 -0.00270	 0.50922  0.16017  0.19675	 0.03400
-0.48487 -1.12472 -0.18403	 0.00000 -0.01217  0.00000	 0.50927  0.16018  0.19677	 0.03400
-4.24611  2.15194 -2.34096	-0.08555  0.02395  0.02998	 0.50929  0.16019  0.19678	 0.03400
-4.97806  1.70318 -3.33030	-0.09451  0.00828  0.00529	 0.50935  0.16020  0.19680	 0.03400
-0.12610 -0.98125 -0.04024	 0.00000 -0.01217  0.00000	 0.50939  0.16022  0.19682	 0.03400
-1.43466  15.61301 -0.79033	-0.06865  0.15769  0.17708	 0.50943  0.16023  0.19683	 0.03400
-0.77115 -0.83963 -0.20838	 0.00000 -0.01217  0.00000	 0.50947  0.16024  0.19685	 0.03400
-5.20473  1.98743 -2.80590	-0.09058  0.01177  0.01639	 0.50952  0.16026  0.19687	 0.03400
-0.52428 -0.81545  0.62777	 0.00000 -0.01217  0.00000	 0.50954  0.16026  0.19687	 0.03400
 4.60446  19.38937 -2.49041	 0.01038  0.03679 -0.04965	 0.50959  0.16028  0.19690	 0.03400
 0.52325 -1.29261 -0.61987	 0.00000 -0.01217  0.00000	 0.50962  0.16029  0.19691	 0.03400
 0.14343 -0.77107 -0.36178	 0.00000 -0.01217  0.00000	 0.50966  0.16030  0.19692	 0.03400
-3.67518  0.38965 -3.89101	-0.02750  0.00650 -0.08203	 0.50972  0.16032  0.19695	 0.03400
 0.02255 -0.63242 -0.91144	 0.00000 -0.01217  0.00000	 0.50977  0.16033  0.19696	 0.03400
-1.21297  11.67691 -1.29509	 0.00968  0.00828 -0.03641	 0.50981  0.16035  0.19698	 0.03400
 0.91819  9.46250 -0.87497	 0.01650  0.12330 -0.01794	 0.50984  0.16036  0.19699	 0.03400
 2.48960  17.91404  3.35638	 0.07506  0.00255 -0.04911	 0.50990  0.16037  0.19701	 0.03400
 0.23128 -0.94484 -0.82726	 0.00000 -0.01217  0.00000	 0.50993  0.16038  0.19702	 0.03400
-0.21373 -0.82731  0.00043	 0.00000 -0.01217  0.00000	 0.50998  0.16040  0.19705	 0.03400
-0.16786 -1.33102 -0.20840	 0.00000 -0.01217  0.00000	 0.50999  0.16040  0.19705	 0.03400
 0.07282 -0.65933 -0.75983	 0.00000 -0.01217  0.00000	 0.51007  0.16043  0.19708	 0.03400
-0.34921 -1.27113 -0.49537	 0.00000 -0.01217  0.00000	 0.51007  0.16043  0.19708	 0.03400
 5.37535  14.53881 -0.29783	 0.01212 -0.09531 -0.10111	 0.51015  0.16045  0.19711	 0.03400
 0.13845 -0.88162  0.17971	 0.00000 -0.01217  0.00000	 0.51019  0.16046  0.19713	 0.03400
-2.29527  0.13138 -0.14028	-0.02146 -0.00685  0.05849	 0.51021  0.16047  0.19713	 0.03400
-2.18395  12.94397  2.71723	-0.01559 -0.10666  0.04416	 0.51024  0.16048  0.19714	 0.03400
 0.67323  5.92627 -1.77390	-0.08559 -0.09829 -0.02606	 0.51028  0.16049  0.19716	 0.03400
 0.99242  17.74114 -1.10361	 0.04312 -0.03938  0.12180	 0.51034  0.16051  0.19718	 0.03400
-0.36388 -0.99795 -0.19614	 0.00000 -0.01217  0.00000	 0.51037  0.16052  0.19719	 0.03400
-1.15257  3.66063 -2.53225	-0.10378 -0.10975 -0.06110	 0.51044  0.16054  0.19722	 0.03400
 0.59103 -1.24679 -0.44256	 0.00000 -0.01217  0.00000	 0.51047  0.16055  0.19723	 0.03400
-1.44548  15.55992 -0.82968	-0.06848  0.16028  0.17711	 0.51049  0.16055  0.19724	 0.03400
 2.35435  19.43039  2.16609	 0.12271  0.00635 -0.05600	 0.51053  0.16057  0.19726	 0.03400
 0.85578  18.88603  0.22877	 0.04659  0.07665  0.12031	 0.51057  0.16058  0.19727	 0.03400
-3.85949  0.65060 -3.94463	-0.03073  0.01398 -0.05494	 0.51065  0.16060  0.19730	 0.03400
 0.20951 -1.23800 -0.05454	 0.00000 -0.01217  0.00000	 0.51067  0.16061  0.19731	 0.03400
-3.53731  3.37515  0.08400	-0.08538 -0.02419  0.01664	 0.51070  0.16062  0.19732	 0.03400
 0.13213 -0.94959 -0.32693	 0.00000 -0.01217  0.00000	 0.51075  0.16064  0.19734	 0.03400
-0.36750  16.82885  0.77096	 0.06551  0.00270  0.22529	 0.51079  0.16065  0.19735	 0.03400
-0.70140 -0.86838  0.07702	 0.00000 -0.01217  0.00000	 0.51083  0.16066  0.19737	 0.03400
-0.64477 -1.30306 -0.42919	 0.00000 -0.01217  0.00000	 0.51088  0.16068  0.19739	 0.03400
 1.36494  8.42186 -1.55917	 0.02546  0.04656  0.00392	 0.51093  0.16069  0.19741	 0.03400
 0.68609 -1.28401 -0.02193	 0.00000 -0.01217  0.00000	 0.51096  0.16070  0.19742	 0.03400
 0.56934  8.29818 -0.68481	 0.03975  0.04778  0.00608	 0.51102  0.16072  0.19745	 0.03400
 0.16167 -1.09104  0.65686	 0.00000 -0.01217  0.00000	 0.51104  0.16072  0.19745	 0.03400
-0.01905 -1.46968  0.65848	 0.00000 -0.01217  0.00000	 0.51109  0.16074  0.19747	 0.03400
 0.35329 -1.05579  0.75386	 0.00000 -0.01217  0.00000	 0.51115  0.16076  0.19749	 0.03400
-0.33084 -1.39327  0.08665	 0.00000 -0.01217  0.00000	 0.51118  0.16077  0.19751	 0.03400
-3.46917  13.59106  1.95105	 0.01825  0.00349  0.03918	 0.51123  0.16078  0.19752	 0.03400
