# Particles file: positions, velocities, colors, radii
-0.48297 -1.23898 -0.58736	 0.00000 -0.01217  0.00000	 0.57191  0.17943  0.22084	 0.03400
 1.73046  8.86230 -2.01628	 0.07430 -0.10430 -0.09371	 0.57192  0.17944  0.22085	 0.03400
-3.51566  0.79282 -3.38762	-0.06610  0.00324 -0.03668	 0.57193  0.17944  0.22085	 0.03400
 0.65849 -1.32958  0.04235	 0.00000 -0.01217  0.00000	 0.57194  0.17945  0.22086	 0.03400
 1.21004  11.71748  1.23851	 0.04540 -0.00482  0.03653	 0.57196  0.17945  0.22086	 0.03400
-0.59182 -0.79534 -0.52679	 0.00000 -0.01217  0.00000	 0.57197  0.17946  0.22087	 0.03400
-1.08327  2.22097 -3.83556	-0.11747 -0.02523 -0.02404	 0.57198  0.17946  0.22087	 0.03400
-0.12924 -0.49132 -0.56096	 0.00000 -0.01217  0.00000	 0.57199  0.17946  0.22088	 0.03400
-0.35154 -1.25394  0.59526	 0.00000 -0.01217  0.00000	 0.57201  0.17947  0.22088	 0.03400
 0.41501 -0.76632  0.49015	 0.00000 -0.01217  0.00000	 0.57203  0.17947  0.22089	 0.03400
-0.62966 -0.92001  0.16872	 0.00000 -0.01217  0.00000	 0.57204  0.17948  0.22089	 0.03400
-0.58554 -1.35286  0.21952	 0.00000 -0.01217  0.00000	 0.57205  0.17948  0.22090	 0.03400
-0.83195  19.86687  0.28104	-0.14288  0.01444 -0.10548	 0.57206  0.17948  0.22090	 0.03400
 0.35482 -1.36841  0.50023	 0.00000 -0.01217  0.00000	 0.57208  0.17949  0.22091	 0.03400
-0.27027 -1.31027 -0.06391	 0.00000 -0.01217  0.00000	 0.57209  0.17949  0.22091	 0.03400
-0.10914 -0.70772  0.75384	 0.00000 -0.01217  0.00000	 0.57211  0.17950  0.22092	 0.03400
-0.58702 -0.91995  0.18150	 0.00000 -0.01217  0.00000	 0.57213  0.17950  0.22093	 0.03400
 0.52274 -1.27756 -0.11348	 0.00000 -0.01217  0.00000	 0.57213  0.17950  0.22093	 0.03400
-0.07375 -0.85833 -0.33263	 0.00000 -0.01217  0.00000	 0.57215  0.17951  0.22094	 0.03400
 2.23954  19.66121 -0.70874	 0.16943  0.02379 -0.07304	 0.57216  0.17951  0.22094	 0.03400
-3.37762  2.00393 -3.05432	-0.07444  0.04159  0.01317	 0.57218  0.17952  0.22095	 0.03400
-0.64186  0.64280  0.09688	-0.01880  0.01489 -0.01397	 0.57219  0.17952  0.22095	 0.03400
-3.61095  1.21474 -3.25402	-0.08116  0.02632 -0.02397	 0.57220  0.17952  0.22095	 0.03400
 0.83628  6.95374 -1.92760	 0.00191 -0.00435 -0.00707	 0.57222  0.17953  0.22096	 0.03400
 0.27351 -1.05368  0.83735	 0.00000 -0.01217  0.00000	 0.57224  0.17954  0.22097	 0.03400
 0.30603 -1.17566  0.38400	 0.00000 -0.01217  0.00000	 0.57224  0.17954  0.22097	 0.03400
 0.31818 -1.28052 -0.71141	 0.00000 -0.01217  0.00000	 0.57226  0.17954  0.22098	 0.03400
 1.47193  6.80690 -2.12131	-0.08612 -0.20910  0.00634	 0.57227  0.17955  0.22098	 0.03400
 0.76657 -0.91426 -0.27731	 0.00000 -0.01217  0.00000	 0.57228  0.17955  0.22099	 0.03400
-1.67112  2.45218 -4.15669	-0.11941  0.02165  0.02089	 0.57229  0.17955  0.22099	 0.03400
-2.31451  12.79765  0.92080	 0.00157  0.02103  0.01271	 0.57231  0.17956  0.22100	 0.03400
-0.66110 -0.82816  0.04733	 0.00000 -0.01217  0.00000	 0.57233  0.17956  0.22101	 0.03400
 0.29811  18.11198  2.59576	 0.06732  0.14934  0.03398	 0.57234  0.17957  0.22101	 0.03400
 0.09198  7.86824 -1.26708	 0.02871  0.02797  0.01043	 0.57235  0.17957  0.22101	 0.03400
 0.65710  17.36126  3.34738	 0.09565  0.09671  0.05514	 0.57237  0.17958  0.22102	 0.03400
-1.62409  1.81308  0.19272	-0.06526 -0.05380 -0.01890	 0.57238  0.17958  0.22102	 0.03400
-3.66900  0.94298 -3.43037	-0.06791  0.01077 -0.03921	 0.57239  0.17958  0.22103	 0.03400
-0.34901 -0.31925 -1.38626	 0.00000 -0.01217  0.00000	 0.57240  0.17959  0.22103	 0.03400
 0.80409 -1.06260  0.18016	 0.00000 -0.01217  0.00000	 0.57242  0.17959  0.22104	 0.03400
 0.58072 -1.05863 -0.55494	 0.00000 -0.01217  0.00000	 0.57242  0.17959  0.22104	 0.03400
 0.16512 -1.03051 -0.88059	 0.00000 -0.01217  0.00000	 0.57244  0.17960  0.22105	 0.03400
 0.18937 -1.06507  0.45150	 0.00000 -0.01217  0.00000	 0.57246  0.17960  0.22105	 0.03400
-1.65619  5.54394 -3.02818	-0.08620  0.05969  0.10165	 0.57247  0.17961  0.22106	 0.03400
 1.59833  8.33422 -2.53233	-0.03742 -0.17591 -0.08960	 0.57248  0.17961  0.22106	 0.03400
-0.31085 -0.87439  0.87328	 0.00000 -0.01217  0.00000	 0.57249  0.17961  0.22107	 0.03400
-0.29185 -0.71310  0.77264	 0.00000 -0.01217  0.00000	 0.57251  0.17962  0.22108	 0.03400
-0.05304 -1.44544 -0.41303	 0.00000 -0.01217  0.00000	 0.57252  0.17962  0.22108	 0.03400
 0.17124 -0.99263  0.02462	 0.00000 -0.01217  0.00000	 0.57253  0.17963  0.22108	 0.03400
 0.14469 -1.29397  0.01239	 0.00000 -0.01217  0.00000	 0.57255  0.17963  0.22109	 0.03400
-0.36087 -0.80423 -0.67301	 0.00000 -0.01217  0.00000	 0.57256  0.17964  0.22109	 0.03400
 1.10491  16.72301  3.24921	 0.11661  0.09884  0.10642	 0.57257  0.17964  0.22110	 0.03400
-3.24843  1.16904 -3.06648	-0.09918  0.01430 -0.01382	 0.57259  0.17964  0.22111	 0.03400
 0.57657  17.40457  3.35662	 0.09160  0.09513  0.05198	 0.57259  0.17965  0.22111	 0.03400
-0.69332  0.88967  0.13032	-0.01767  0.00408 -0.02663	 0.57261  0.17965  0.22111	 0.03400
 0.42752 -1.26879  0.66229	 0.00000 -0.01217  0.00000	 0.57263  0.17966  0.22112	 0.03400
-0.28437 -0.65585 -0.09754	 0.00000 -0.01217  0.00000	 0.57264  0.17966  0.22112	 0.03400
-0.69850  1.36979  0.25299	-0.04656 -0.02624 -0.00560	 0.57265  0.17966  0.22113	 0.03400
 0.59701 -0.91080 -0.08834	 0.00000 -0.01217  0.00000	 0.57266  0.17967  0.22113	 0.03400
-0.54835 -1.10536  0.57667	 0.00000 -0.01217  0.00000	 0.57267  0.17967  0.22114	 0.03400
 0.21715 -1.00561  0.78397	 0.00000 -0.01217  0.00000	 0.57269  0.17967  0.22114	 0.03400
 0.38289 -1.60134 -0.23325	 0.00000 -0.01217  0.00000	 0.57270  0.17968  0.22115	 0.03400
-3.33955  0.44210 -3.24065	-0.05199 -0.00611 -0.01977	 0.57272  0.17969  0.22116	 0.03400
-0.37718 -0.64293  0.40156	 0.00000 -0.01217  0.00000	 0.57273  0.17969  0.22116	 0.03400
-1.20665  1.83442  1.52853	-0.07351 -0.03239  0.06047	 0.57274  0.17969  0.22116	 0.03400
-0.64269 -1.45348 -0.06223	 0.00000 -0.01217  0.00000	 0.57276  0.17970  0.22117	 0.03400
 3.18929  18.96704 -0.49356	 0.06428  0.06637  0.04890	 0.57277  0.17970  0.22118	 0.03400
-0.24664 -0.18544  0.25622	 0.00000 -0.01217  0.00000	 0.57279  0.17971  0.22118	 0.03400
 0.22309 -1.18127 -0.67179	 0.00000 -0.01217  0.00000	 0.57279  0.17971  0.22118	 0.03400
 0.40615 -0.83597  0.02034	 0.00000 -0.01217  0.00000	 0.57281  0.17971  0.22119	 0.03400
 0.02856 -1.34838 -0.66496	 0.00000 -0.01217  0.00000	 0.57282  0.17971  0.22119	 0.03400
 0.72263 -0.93076 -0.36291	 0.00000 -0.01217  0.00000	 0.57283  0.17972  0.22120	 0.03400
-0.81242 -0.71666 -0.05250	 0.00000 -0.01217  0.00000	 0.57284  0.17972  0.22120	 0.03400
 0.34469 -1.03386  0.75300	 0.00000 -0.01217  0.00000	 0.57285  0.17973  0.22121	 0.03400
 0.65612 -1.03978  0.64664	 0.00000 -0.01217  0.00000	 0.57287  0.17973  0.22121	 0.03400
-0.81066  1.57818 -0.00048	-0.05428 -0.00238 -0.01071	 0.57288  0.17974  0.22122	 0.03400
 0.29821 -1.42399  0.01138	 0.00000 -0.01217  0.00000	 0.57290  0.17974  0.22123	 0.03400
 0.77490 -0.84187  0.25359	 0.00000 -0.01217  0.00000	 0.57291  0.17974  0.22123	 0.03400
 0.02094 -0.79635 -0.29850	 0.00000 -0.01217  0.00000	 0.57293  0.17975  0.22124	 0.03400
-0.65165 -0.70597 -0.10683	 0.00000 -0.01217  0.00000	 0.57293  0.17975  0.22124	 0.03400
-0.30931 -0.65234  0.18614	 0.00000 -0.01217  0.00000	 0.57295  0.17975  0.22124	 0.03400
-0.44487  1.38529 -1.49191	 0.00151 -0.01126 -0.04971	 0.57296  0.17976  0.22125	 0.03400
 0.66711 -1.08146 -0.20922	 0.00000 -0.01217  0.00000	 0.57298  0.17976  0.22125	 0.03400
 1.13912  19.04069 -2.80968	-0.01607 -0.07086  0.02104	 0.57299  0.17977  0.22126	 0.03400
-2.65310  13.45289  1.40797	-0.00320  0.00821  0.07673	 0.57300  0.17977  0.22126	 0.03400
-2.30369  5.05725 -3.15773	-0.03391  0.04812  0.03961	 0.57302  0.17978  0.22127	 0.03400
-2.75006  1.01308 -2.50313	-0.06055  0.00900 -0.00440	 0.57302  0.17978  0.22127	 0.03400
 0.53926 -0.97119 -0.32822	 0.00000 -0.01217  0.00000	 0.57303  0.17978  0.22128	 0.03400
 1.58231  12.21555  1.13855	 0.03118 -0.02049 -0.00527	 0.57305  0.17979  0.22128	 0.03400
-3.37907  1.35696 -2.95666	-0.09270  0.02613 -0.01137	 0.57306  0.17979  0.22129	 0.03400
-0.01256  1.89761  1.60369	-0.05265  0.01593  0.06385	 0.57307  0.17979  0.22129	 0.03400
-0.48790 -1.37972 -0.06344	 0.00000 -0.01217  0.00000	 0.57309  0.17980  0.22130	 0.03400
 0.87667 -1.13738 -0.11676	 0.00000 -0.01217  0.00000	 0.57310  0.17980  0.22130	 0.03400
-0.24590 -0.70203  0.79788	 0.00000 -0.01217  0.00000	 0.57311  0.17980  0.22131	 0.03400
-0.71277 -1.01902 -0.34506	 0.00000 -0.01217  0.00000	 0.57313  0.17981  0.22131	 0.03400
-0.42526 -0.98124 -0.32132	 0.00000 -0.01217  0.00000	 0.57314  0.17981  0.22132	 0.03400
 0.54964 -1.47188  0.22633	 0.00000 -0.01217  0.00000	 0.57315  0.17982  0.22132	 0.03400
 1.25492  18.72038 -0.09513	 0.04463  0.05863  0.09011	 0.57316  0.17982  0.22133	 0.03400
-1.12779  5.69008 -2.41594	-0.02580  0.02934  0.12418	 0.57317  0.17982  0.22133	 0.03400
 0.59373 -1.01233 -0.49278	 0.00000 -0.01217  0.00000	 0.57319  0.17983  0.22134	 0.03400
-0.01218 -0.96724  0.71818	 0.00000 -0.01217  0.00000	 0.57320  0.17983  0.22134	 0.03400
-3.22952  1.91393 -2.80600	-0.08162  0.01081  0.00875	 0.57321  0.17984  0.22135	 0.03400
 0.21513 -0.82955 -0.46913	 0.00000 -0.01217  0.00000	 0.57322  0.17984  0.22135	 0.03400
 1.30428  18.53349 -0.53236	 0.01341  0.01770  0.08229	 0.57324  0.17984  0.22135	 0.03400
-0.48487 -1.00064 -0.18403	 0.00000 -0.01217  0.00000	 0.57325  0.17985  0.22136	 0.03400
-2.90020  1.88783 -2.65738	-0.07734 -0.00860  0.01440	 0.57326  0.17985  0.22136	 0.03400
-3.54041  1.14649 -3.29088	-0.08191  0.02158 -0.02537	 0.57327  0.17986  0.22137	 0.03400
-0.12610 -0.85717 -0.04024	 0.00000 -0.01217  0.00000	 0.57328  0.17986  0.22137	 0.03400
-0.56991  12.84342 -2.01720	-0.03479  0.09352  0.02110	 0.57330  0.17986  0.22138	 0.03400
-0.77115 -0.71555 -0.20838	 0.00000 -0.01217  0.00000	 0.57331  0.17987  0.22138	 0.03400
-3.61273  1.50356 -3.09673	-0.09019  0.03782 -0.01148	 0.57332  0.17987  0.22139	 0.03400
-0.52428 -0.69137  0.62777	 0.00000 -0.01217  0.00000	 0.57333  0.17987  0.22139	 0.03400
 4.66003  19.15513 -1.53923	 0.05358 -0.03480 -0.10197	 0.57335  0.17988  0.22140	 0.03400
 0.52325 -1.16853 -0.61987	 0.00000 -0.01217  0.00000	 0.57335  0.17988  0.22140	 0.03400
 0.14343 -0.64699 -0.36178	 0.00000 -0.01217  0.00000	 0.57336  0.17988  0.22140	 0.03400
-3.10876  0.33605 -3.29470	-0.05287 -0.00854  0.00999	 0.57338  0.17989  0.22141	 0.03400
 0.02255 -0.50834 -0.91144	 0.00000 -0.01217  0.00000	 0.57340  0.17989  0.22142	 0.03400
-1.50803  12.03011 -0.91925	 0.01494 -0.05869 -0.02076	 0.57341  0.17990  0.22142	 0.03400
 0.06950  8.11762 -0.66908	 0.07067  0.07927 -0.03214	 0.57342  0.17990  0.22142	 0.03400
 0.94465  17.07528  3.25046	 0.11362  0.10915  0.08578	 0.57343  0.17990  0.22143	 0.03400
 0.23128 -0.82076 -0.82726	 0.00000 -0.01217  0.00000	 0.57344  0.17991  0.22143	 0.03400
-0.21373 -0.70323  0.00043	 0.00000 -0.01217  0.00000	 0.57346  0.17991  0.22144	 0.03400
-0.16786 -1.20694 -0.20840	 0.00000 -0.01217  0.00000	 0.57346  0.17991  0.22144	 0.03400
 0.07282 -0.53525 -0.75983	 0.00000 -0.01217  0.00000	 0.57348  0.17992  0.22145	 0.03400
-0.34921 -1.14705 -0.49537	 0.00000 -0.01217  0.00000	 0.57348  0.17992  0.22145	 0.03400
 4.06529  15.79098  1.21635	 0.12688 -0.05504 -0.06012	 0.57351  0.17993  0.22146	 0.03400
 0.13845 -0.75754  0.17971	 0.00000 -0.01217  0.00000	 0.57352  0.17993  0.22146	 0.03400
-1.85292  0.22300 -1.11328	-0.04724 -0.02261  0.05157	 0.57352  0.17993  0.22146	 0.03400
-2.20824  13.50714  0.56595	-0.01598  0.06207  0.10621	 0.57353  0.17993  0.22147	 0.03400
 1.43350  7.79004 -1.68376	 0.03685 -0.09339 -0.01979	 0.57354  0.17994  0.22147	 0.03400
 0.65274  18.66667 -2.71669	-0.02775 -0.09022  0.03548	 0.57356  0.17994  0.22148	 0.03400
-0.36388 -0.87387 -0.19614	 0.00000 -0.01217  0.00000	 0.57357  0.17995  0.22148	 0.03400
 0.08747  5.52182 -2.11629	-0.05118 -0.09947 -0.00519	 0.57359  0.17995  0.22149	 0.03400
 0.59103 -1.12271 -0.44256	 0.00000 -0.01217  0.00000	 0.57360  0.17995  0.22149	 0.03400
-0.57453  12.81878 -2.03519	-0.03389  0.09283  0.01928	 0.57360  0.17996  0.22149	 0.03400
 0.70292  18.76244  2.60825	 0.09679  0.07785  0.01545	 0.57361  0.17996  0.22150	 0.03400
-0.30039  18.78436 -1.93468	 0.03940 -0.11550  0.14189	 0.57363  0.17996  0.22150	 0.03400
-3.12149  0.54263 -3.38876	-0.06406 -0.00492  0.00240	 0.57365  0.17997  0.22151	 0.03400
 0.20951 -1.11392 -0.05454	 0.00000 -0.01217  0.00000	 0.57365  0.17997  0.22151	 0.03400
-2.06820  3.88842 -0.13701	-0.13235 -0.04234  0.00852	 0.57366  0.17997  0.22152	 0.03400
 0.13213 -0.82552 -0.32693	 0.00000 -0.01217  0.00000	 0.57368  0.17998  0.22152	 0.03400
-1.47673  17.91475 -0.71233	 0.09777 -0.03774 -0.00701	 0.57369  0.17998  0.22153	 0.03400
-0.70140 -0.74430  0.07702	 0.00000 -0.01217  0.00000	 0.57370  0.17999  0.22153	 0.03400
-0.64477 -1.17898 -0.42919	 0.00000 -0.01217  0.00000	 0.57371  0.17999  0.22154	 0.03400
 0.86020  7.54062 -1.94258	 0.02877  0.03741 -0.00129	 0.57373  0.17999  0.22154	 0.03400
 0.68609 -1.15993 -0.02193	 0.00000 -0.01217  0.00000	 0.57374  0.18000  0.22155	 0.03400
-0.12022  7.41185 -0.60576	 0.02070  0.03534 -0.02856	 0.57375  0.18000  0.22155	 0.03400
 0.16167 -0.96697  0.65686	 0.00000 -0.01217  0.00000	 0.57376  0.18000  0.22155	 0.03400
-0.01905 -1.34560  0.65848	 0.00000 -0.01217  0.00000	 0.57377  0.18001  0.22156	 0.03400
 0.35329 -0.93171  0.75386	 0.00000 -0.01217  0.00000	 0.57379  0.18001  0.22157	 0.03400
-0.33084 -1.26919  0.08665	 0.00000 -0.01217  0.00000	 0.57380  0.18002  0.22157	 0.03400
-3.35577  13.71722  1.15278	-0.02245 -0.00120  0.04921	 0.57381  0.18002  0.22157	 0.03400
