# Particles file: positions, velocities, colors, radii
-0.48297 -1.22770 -0.58736	 0.00000 -0.01217  0.00000	 0.57446  0.18022  0.22182	 0.03400
 1.62692  9.00198 -1.88570	 0.09618 -0.04777 -0.06104	 0.57447  0.18022  0.22183	 0.03400
-3.42354  0.78263 -3.33650	-0.07024  0.00085 -0.02989	 0.57448  0.18023  0.22183	 0.03400
 0.65849 -1.31830  0.04235	 0.00000 -0.01217  0.00000	 0.57449  0.18023  0.22183	 0.03400
 1.14677  11.71852  1.18760	 0.04305  0.00259  0.04745	 0.57450  0.18023  0.22184	 0.03400
-0.59182 -0.78406 -0.52679	 0.00000 -0.01217  0.00000	 0.57451  0.18024  0.22184	 0.03400
-0.91958  2.25045 -3.80205	-0.10926 -0.03099 -0.03735	 0.57452  0.18024  0.22185	 0.03400
-0.12924 -0.48004 -0.56096	 0.00000 -0.01217  0.00000	 0.57453  0.18024  0.22185	 0.03400
-0.35154 -1.24266  0.59526	 0.00000 -0.01217  0.00000	 0.57454  0.18024  0.22186	 0.03400
 0.41501 -0.75504  0.49015	 0.00000 -0.01217  0.00000	 0.57456  0.18025  0.22186	 0.03400
-0.62966 -0.90873  0.16872	 0.00000 -0.01217  0.00000	 0.57456  0.18025  0.22186	 0.03400
-0.58554 -1.34158  0.21952	 0.00000 -0.01217  0.00000	 0.57457  0.18025  0.22187	 0.03400
-0.63283  19.84107  0.42803	-0.09402  0.02863 -0.09300	 0.57458  0.18026  0.22187	 0.03400
 0.35482 -1.35714  0.50023	 0.00000 -0.01217  0.00000	 0.57460  0.18026  0.22188	 0.03400
-0.27027 -1.29899 -0.06391	 0.00000 -0.01217  0.00000	 0.57460  0.18026  0.22188	 0.03400
-0.10914 -0.69644  0.75384	 0.00000 -0.01217  0.00000	 0.57462  0.18027  0.22188	 0.03400
-0.58702 -0.90867  0.18150	 0.00000 -0.01217  0.00000	 0.57463  0.18027  0.22189	 0.03400
 0.52274 -1.26628 -0.11348	 0.00000 -0.01217  0.00000	 0.57463  0.18027  0.22189	 0.03400
-0.07375 -0.84705 -0.33263	 0.00000 -0.01217  0.00000	 0.57465  0.18028  0.22190	 0.03400
 2.00343  19.62239 -0.60696	 0.15207  0.04341 -0.05932	 0.57466  0.18028  0.22190	 0.03400
-3.27388  1.94030 -3.07268	-0.07622  0.03415  0.01074	 0.57467  0.18028  0.22191	 0.03400
-0.61566  0.61637  0.11634	-0.01923  0.01510 -0.01132	 0.57468  0.18029  0.22191	 0.03400
-3.49785  1.17239 -3.22062	-0.08287  0.02014 -0.02351	 0.57468  0.18029  0.22191	 0.03400
 0.83362  6.95412 -1.91776	-0.01405 -0.00204 -0.01134	 0.57470  0.18029  0.22192	 0.03400
 0.27351 -1.04240  0.83735	 0.00000 -0.01217  0.00000	 0.57471  0.18030  0.22192	 0.03400
