# Particles file: positions, velocities, colors, radii
-0.48297 -1.31794 -0.58736	 0.00000 -0.01217  0.00000	 0.53692  0.16868  0.20740	 0.03400
 1.30140  7.53910 -2.62181	-0.03121 -0.10239  0.00114	 0.53694  0.16869  0.20741	 0.03400
-4.08390  0.92882 -3.84642	-0.05279  0.02001 -0.06051	 0.53698  0.16870  0.20742	 0.03400
 0.65849 -1.40854  0.04235	 0.00000 -0.01217  0.00000	 0.53700  0.16870  0.20743	 0.03400
 1.87123  11.38298  1.14080	 0.07224 -0.06122 -0.03460	 0.53704  0.16872  0.20745	 0.03400
-0.59182 -0.87430 -0.52679	 0.00000 -0.01217  0.00000	 0.53708  0.16873  0.20746	 0.03400
-2.26782  2.13776 -3.64450	-0.10146 -0.01085  0.03655	 0.53710  0.16873  0.20747	 0.03400
-0.12924 -0.57028 -0.56096	 0.00000 -0.01217  0.00000	 0.53713  0.16874  0.20748	 0.03400
-0.35154 -1.33290  0.59526	 0.00000 -0.01217  0.00000	 0.53717  0.16876  0.20750	 0.03400
 0.41501 -0.84528  0.49015	 0.00000 -0.01217  0.00000	 0.53722  0.16877  0.20751	 0.03400
-0.62966 -0.99897  0.16872	 0.00000 -0.01217  0.00000	 0.53724  0.16878  0.20752	 0.03400
-0.58554 -1.43181  0.21952	 0.00000 -0.01217  0.00000	 0.53726  0.16878  0.20753	 0.03400
-2.42063  19.86950 -0.80930	-0.15385 -0.00782 -0.10081	 0.53730  0.16880  0.20754	 0.03400
 0.35482 -1.44737  0.50023	 0.00000 -0.01217  0.00000	 0.53734  0.16881  0.20756	 0.03400
-0.27027 -1.38923 -0.06391	 0.00000 -0.01217  0.00000	 0.53737  0.16882  0.20757	 0.03400
-0.10914 -0.78668  0.75384	 0.00000 -0.01217  0.00000	 0.53741  0.16883  0.20759	 0.03400
-0.58702 -0.99891  0.18150	 0.00000 -0.01217  0.00000	 0.53745  0.16884  0.20760	 0.03400
 0.52274 -1.35652 -0.11348	 0.00000 -0.01217  0.00000	 0.53746  0.16884  0.20760	 0.03400
-0.07375 -0.93729 -0.33263	 0.00000 -0.01217  0.00000	 0.53750  0.16886  0.20762	 0.03400
 4.23870  19.70979 -1.25977	 0.22445  0.00386 -0.06304	 0.53754  0.16887  0.20764	 0.03400
-4.15614  2.55881 -2.86830	-0.08857  0.04648  0.02592	 0.53759  0.16888  0.20765	 0.03400
